Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-March-2013,1559.95,1559.95,1545.10,1550.05,1551.358513540938507678,44347,2136,68798096.00,8146,18.37,14.85,-9.90
12-March-2013,1555.00,1569.15,1549.30,1563.10,1558.857208300437634628,102597,3572,159934073.00,32301,31.48,19.85,8.10
11-March-2013,1571.05,1587.10,1556.95,1567.55,1570.635573434295630225,63390,3091,99562589.00,21849,34.47,30.15,-3.50
8-March-2013,1590.40,1594.90,1574.30,1584.15,1582.925059123797035614,85414,4107,135203961.00,14977,17.53,20.60,-6.25
7-March-2013,1560.00,1598.00,1553.00,1590.45,1584.854036624049958450,362221,10467,574067414.00,201865,55.73,45.00,30.45
6-March-2013,1539.00,1562.00,1538.00,1557.80,1551.285208570301074769,86158,4359,133655631.00,30800,35.75,24.00,18.80
5-March-2013,1514.05,1543.00,1508.25,1540.25,1536.090423486432571442,166428,5255,255648457.00,103433,62.15,34.75,26.20
4-March-2013,1495.00,1517.00,1490.25,1510.20,1506.338230775140201275,52068,3790,78432019.00,16350,31.40,26.75,15.20
1-March-2013,1512.20,1515.00,1496.20,1499.55,1501.523392840034490467,93939,5149,141051606.00,36110,38.44,18.80,-12.65
28-February-2013,1488.00,1520.00,1486.00,1514.75,1506.834864844738997691,134290,6805,202352854.00,54196,40.36,34.00,26.75
27-February-2013,1495.00,1501.70,1475.45,1483.05,1485.256129226619995122,69707,3538,103532749.00,18681,26.80,26.25,-11.95
26-February-2013,1464.90,1498.00,1463.95,1494.30,1486.167023524240318761,141046,7154,209617914.00,61290,43.45,34.05,29.40
25-February-2013,1452.00,1473.90,1452.00,1471.30,1468.739655992081738900,128311,4433,188455454.00,63115,49.19,21.90,19.30
22-February-2013,1449.95,1462.95,1375.00,1454.45,1453.877759578906107821,71433,3281,103854850.00,21465,30.05,87.95,4.50
21-February-2013,1442.00,1455.55,1440.95,1448.10,1449.844849222817240908,80483,2974,116687863.00,39358,48.90,14.60,6.10
20-February-2013,1443.05,1455.00,1443.05,1452.10,1451.913240433532404335,113025,3605,164102494.00,69322,61.33,11.95,9.05
19-February-2013,1424.90,1449.00,1412.15,1442.70,1430.733631524621020461,49409,2996,70691118.00,15778,31.93,36.85,17.80
18-February-2013,1441.10,1446.05,1419.20,1424.95,1428.401443632222752819,54446,2155,77770745.00,20750,38.11,26.85,-16.15
15-February-2013,1444.00,1451.40,1430.85,1441.10,1443.111923162103250923,171582,5631,247612030.00,105585,61.54,20.55,-2.90
14-February-2013,1425.00,1455.00,1425.00,1447.00,1448.342193055616522540,227810,6612,329946835.00,146423,64.27,30.00,22.00
13-February-2013,1406.10,1437.00,1405.00,1430.55,1433.082124916105676340,245845,7114,352316075.00,156556,63.68,32.00,24.45
12-February-2013,1414.00,1415.75,1400.00,1408.25,1408.895784124257390308,41913,2245,59051049.00,13649,32.57,15.75,-5.75
11-February-2013,1423.30,1429.25,1410.30,1414.45,1416.541692354362994060,204378,2332,289509958.00,168494,82.44,18.95,-8.85
8-February-2013,1383.55,1436.00,1383.55,1423.25,1422.818359005743889199,513067,13549,730001147.00,365572,71.25,52.45,39.70
7-February-2013,1363.00,1390.00,1363.00,1387.50,1380.916076767657377057,208369,4938,287740102.00,151438,72.68,27.00,24.50
6-February-2013,1363.00,1375.20,1363.00,1371.00,1367.987669494409236669,249787,4450,341705536.00,203522,81.48,12.20,8.00
5-February-2013,1347.55,1364.80,1341.00,1359.80,1359.608162012887388769,117324,3112,159514668.00,84780,72.26,23.80,12.25
4-February-2013,1347.00,1366.00,1345.05,1352.65,1356.026457313804492555,57829,3613,78417654.00,17875,30.91,20.95,5.65
1-February-2013,1341.95,1352.10,1341.95,1346.40,1347.013492427719137218,98055,2858,132081408.00,73624,75.08,10.15,4.45
31-January-2013,1344.90,1352.20,1327.25,1342.75,1344.123434704830053667,90558,3026,121721130.00,64268,70.97,24.95,-2.15
30-January-2013,1340.00,1349.30,1333.00,1343.85,1344.214533078576546453,66992,1667,90051620.00,49175,73.40,16.30,3.85
29-January-2013,1340.00,1355.85,1339.00,1342.50,1347.042771845217590997,52254,2242,70388373.00,25539,48.87,16.85,2.50
28-January-2013,1342.20,1349.55,1339.00,1343.65,1344.340673376590200786,39146,2164,52625560.00,18766,47.94,10.55,1.45
25-January-2013,1323.00,1344.00,1323.00,1337.80,1338.360623878812039067,40136,2558,53716442.00,13153,32.77,21.00,14.80
24-January-2013,1310.00,1334.00,1309.95,1325.75,1327.356486281014582901,72345,6071,96027605.00,24702,34.14,24.05,15.75
23-January-2013,1319.80,1323.45,1300.10,1311.85,1310.726330869891853171,57237,3233,75022043.00,13725,23.98,23.35,-7.95
22-January-2013,1324.00,1332.00,1307.55,1315.75,1321.431601882253256873,66091,2683,87334736.00,24332,36.82,24.45,-8.25
21-January-2013,1355.00,1355.00,1329.00,1331.60,1336.442565958662729783,62994,3046,84187863.00,21371,33.93,26.00,-23.40
18-January-2013,1366.00,1366.00,1337.70,1351.15,1352.458207870418440452,77048,3634,104204200.00,23117,30.00,28.30,-14.85
17-January-2013,1350.00,1371.00,1344.20,1362.25,1362.380204533639711503,228911,8649,311863815.00,90333,39.46,26.80,12.25
16-January-2013,1339.00,1352.55,1309.30,1348.10,1337.063740570261670075,302633,12859,404639611.00,65484,21.64,43.25,9.10
15-January-2013,1390.00,1400.00,1326.00,1334.30,1362.874410637331004319,591953,25256,806757596.00,112343,18.98,74.00,-55.70
14-January-2013,1320.00,1348.05,1308.30,1334.30,1332.412930809309742786,436446,19188,581526294.00,88004,20.16,39.75,14.30
11-January-2013,1288.50,1322.45,1288.50,1306.35,1306.240363028283108827,345648,13672,451499369.00,119180,34.48,33.95,17.85
10-January-2013,1276.30,1281.80,1255.00,1258.55,1265.393885258489649444,127626,4157,161497160.00,70277,55.06,26.80,-17.75
9-January-2013,1297.50,1306.85,1273.15,1275.75,1282.754820758379707519,77270,3321,99118465.00,36625,47.40,33.70,-21.75
8-January-2013,1291.00,1303.95,1290.05,1298.30,1298.988435417060913812,47559,2074,61778591.00,13921,29.27,13.90,7.30
7-January-2013,1300.00,1301.70,1288.55,1290.55,1294.306121324542232180,108898,3766,140947348.00,65765,60.39,13.15,-9.45
4-January-2013,1282.00,1299.95,1281.15,1297.50,1291.212704754294846184,87605,4445,113116689.00,43700,49.88,18.80,15.50
3-January-2013,1260.00,1282.00,1260.00,1278.30,1275.501396375917386503,61588,3104,78555580.00,21169,34.37,22.00,18.30
2-January-2013,1266.00,1272.75,1256.10,1262.65,1264.425263640531866116,52344,2712,66185076.00,17468,33.37,16.65,-3.35
1-January-2013,1268.00,1268.00,1260.00,1263.45,1263.758717940210358671,30139,1632,38088424.00,7695,25.53,8.00,-4.55
31-December-2012,1260.00,1266.00,1254.30,1258.55,1258.564348233260094370,27763,1594,34941522.00,9844,35.46,11.70,-1.45
28-December-2012,1255.90,1268.65,1250.85,1265.30,1261.505055556763573898,45989,2464,58015356.00,21160,46.01,17.80,9.40
27-December-2012,1264.00,1264.00,1248.00,1250.15,1254.446571849926262903,40007,1894,50186644.00,20430,51.07,16.00,-13.85
26-December-2012,1270.00,1270.00,1255.35,1260.00,1261.375726759777734869,46611,2240,58793984.00,18005,38.63,14.65,-10.00
24-December-2012,1259.90,1271.25,1259.90,1263.20,1265.673218374007501583,41058,2391,51966011.00,16334,39.78,11.35,3.30
21-December-2012,1250.00,1264.50,1236.60,1258.10,1255.585421194931877219,94315,5097,118420539.00,39682,42.07,27.90,8.10
20-December-2012,1232.00,1251.80,1230.15,1248.40,1242.385498239591033817,79811,3910,99156029.00,31954,40.04,21.65,16.40
19-December-2012,1215.75,1236.80,1215.75,1232.80,1230.721394520578248222,90411,4569,111270752.00,38623,42.72,21.05,17.05
18-December-2012,1209.75,1223.75,1197.60,1210.90,1206.421139967853401097,153671,6132,185391943.00,44341,28.85,26.15,1.15
17-December-2012,1241.00,1250.00,1203.00,1205.85,1222.754292919284199678,403688,8359,493611235.00,142079,35.20,47.00,-35.15
14-December-2012,1218.00,1243.65,1218.00,1240.95,1236.806220359545604940,63469,3380,78498854.00,20278,31.95,25.65,22.95
13-December-2012,1238.00,1238.00,1216.55,1222.90,1226.436380446088061943,69224,3356,84898832.00,32554,47.03,21.45,-15.10
12-December-2012,1223.45,1240.75,1221.50,1226.00,1230.974307018965796725,86366,3856,106314327.00,42469,49.17,19.25,2.55
11-December-2012,1239.00,1243.00,1212.20,1220.50,1228.259298808892456318,139534,6201,171383933.00,63700,45.65,30.80,-18.50
10-December-2012,1263.00,1268.00,1232.70,1236.30,1244.784886897305291738,181207,8422,225563735.00,77303,42.66,35.30,-26.70
7-December-2012,1275.00,1281.80,1257.00,1267.95,1269.417817015267488027,390896,5481,496210347.00,72944,18.66,24.80,-7.05
6-December-2012,1298.00,1298.05,1268.90,1282.40,1277.230132524206862701,89644,4995,114496018.00,35447,39.54,29.15,-15.60
5-December-2012,1297.00,1307.75,1288.55,1297.15,1296.907343968242299492,68015,2036,88209153.00,41388,60.85,19.20,0.15
4-December-2012,1316.95,1322.00,1295.05,1298.45,1300.609707267617202037,77921,2322,101344809.00,50037,64.22,26.95,-18.50
3-December-2012,1315.00,1321.90,1305.00,1314.85,1312.164559132900393304,174928,4111,229534322.00,119921,68.55,16.90,-0.15
30-November-2012,1301.00,1324.90,1293.25,1312.85,1305.486352908985189998,116948,5326,152674018.00,60116,51.40,31.65,11.85
29-November-2012,1309.00,1320.00,1291.30,1298.05,1299.610767543066555760,82953,3531,107806612.00,28448,34.29,28.70,-10.95
27-November-2012,1300.00,1300.00,1289.35,1295.10,1296.010629336970037302,24931,1265,32310841.00,10305,41.33,10.65,-4.90
26-November-2012,1288.10,1295.00,1286.85,1292.10,1291.419978338748646171,24006,1420,31001828.00,8157,33.98,8.15,4.00
23-November-2012,1279.00,1291.25,1272.55,1288.10,1282.143985870979736010,43032,2176,55173220.00,9062,21.06,18.70,9.10
22-November-2012,1289.00,1289.00,1271.05,1278.10,1276.883517320137038446,42032,2388,53669968.00,11999,28.55,17.95,-10.90
21-November-2012,1280.00,1294.00,1276.25,1281.55,1283.107526684180552238,54433,2128,69843392.00,22331,41.02,17.75,1.55
20-November-2012,1270.30,1282.00,1257.15,1273.80,1268.575700527129325036,50462,2433,64014867.00,11333,22.46,24.85,3.50
19-November-2012,1290.00,1292.75,1259.00,1261.50,1271.418855757115955184,73813,3684,93847240.00,41077,55.65,33.75,-28.50
16-November-2012,1295.00,1306.40,1280.30,1285.95,1294.148885887913571910,47392,2889,61332304.00,14562,30.73,26.10,-9.05
15-November-2012,1320.00,1323.00,1288.00,1295.55,1301.158099668121357827,38267,2390,49791417.00,13363,34.92,35.00,-24.45
13-November-2012,1337.80,1339.80,1320.05,1325.05,1326.787784090909090909,21120,1149,28021758.00,10957,51.88,19.75,-12.75
12-November-2012,1324.90,1348.00,1316.00,1334.25,1337.376743406635901930,77578,3123,103751013.00,43823,56.49,32.00,9.35
9-November-2012,1330.00,1332.55,1320.20,1325.50,1327.715210549083369382,67039,1472,89008700.00,46583,69.49,12.35,-4.50
8-November-2012,1320.00,1334.50,1316.00,1330.25,1326.930941569781947008,40082,1675,53186046.00,11072,27.62,18.50,10.25
7-November-2012,1323.00,1332.75,1322.00,1328.80,1328.479803792095085369,53005,2216,70416072.00,21439,40.45,10.75,5.80
6-November-2012,1329.10,1336.50,1319.25,1321.00,1326.063408190224570673,40878,2283,54206820.00,15945,39.01,17.25,-8.10
5-November-2012,1332.00,1342.60,1325.25,1328.75,1333.963891822128358559,68184,3532,90954994.00,13438,19.71,17.35,-3.25
2-November-2012,1320.00,1337.80,1315.00,1331.15,1332.465020903314715801,150933,3954,201112943.00,106509,70.57,22.80,11.15
1-November-2012,1315.00,1319.00,1310.50,1313.20,1314.156513330570520790,21717,1409,28539537.00,8041,37.03,8.50,-1.80
31-October-2012,1310.00,1315.60,1303.55,1313.40,1310.804641975308641975,30375,2295,39815691.00,9769,32.16,12.05,3.40
30-October-2012,1307.55,1321.00,1304.00,1309.20,1312.821559444259371754,51031,2259,66994597.00,17617,34.52,17.00,1.65
29-October-2012,1315.00,1319.75,1302.15,1307.55,1309.596162316925448739,36324,1821,47569771.00,10645,29.31,17.60,-7.45
26-October-2012,1305.00,1321.50,1305.00,1313.60,1314.062185408240758729,56621,2474,74403515.00,12010,21.21,16.50,8.60
25-October-2012,1314.15,1323.80,1304.00,1315.90,1315.468853242608707877,71131,3225,93570615.00,26563,37.34,19.80,1.75
23-October-2012,1323.00,1323.45,1311.00,1313.30,1315.909147776844947075,60747,2612,79937533.00,14552,23.96,12.45,-9.70
22-October-2012,1326.00,1334.90,1303.00,1319.50,1320.954381756862147014,288503,11721,381099302.00,50802,17.61,31.90,-6.50
19-October-2012,1310.00,1313.85,1281.05,1290.30,1294.724299991362622511,196819,7148,254826342.00,78035,39.65,32.80,-19.70
18-October-2012,1282.25,1309.00,1280.75,1305.20,1295.642098142098142098,60606,3067,78523685.00,18577,30.65,28.25,22.95
17-October-2012,1303.00,1304.85,1272.90,1281.45,1283.736639576083185263,95113,5789,122100043.00,35804,37.64,31.95,-21.55
16-October-2012,1301.00,1309.00,1290.00,1295.10,1300.975811077379370164,71479,2943,92992450.00,26969,37.73,19.00,-5.90
15-October-2012,1295.00,1305.00,1286.25,1291.00,1293.349104434193575198,48126,2157,62243719.00,17051,35.43,18.75,-4.00
12-October-2012,1279.00,1312.15,1274.00,1298.15,1294.835798939035961968,157027,7146,203324181.00,24296,15.47,38.15,19.15
11-October-2012,1287.00,1301.75,1286.35,1289.65,1294.081914605116461264,66374,3186,85893393.00,15089,22.73,15.40,2.65
10-October-2012,1287.80,1302.40,1285.00,1289.40,1291.224070261227641230,62168,2917,80272818.00,27991,45.02,17.40,1.60
9-October-2012,1293.50,1298.95,1286.00,1295.15,1292.587402731459425123,50376,2734,65115383.00,12499,24.81,12.95,1.65
8-October-2012,1307.00,1315.70,1285.25,1290.70,1299.310614369795930978,64733,3077,84108274.00,26636,41.15,30.45,-16.30
5-October-2012,1315.00,1317.05,1269.95,1303.75,1298.335253906999225121,130343,6215,169228912.00,38792,29.76,47.10,-11.25
4-October-2012,1320.00,1320.65,1308.25,1315.05,1314.968232296930201134,142094,3182,186849096.00,15367,10.81,12.40,-4.95
3-October-2012,1304.00,1324.80,1300.95,1321.65,1316.975747663045244310,92321,4579,121584518.00,34334,37.19,23.85,17.65
1-October-2012,1298.00,1309.95,1295.60,1302.60,1302.443242075965160640,83354,4007,108563854.00,34048,40.85,14.35,4.60
28-September-2012,1278.00,1306.00,1276.55,1294.00,1295.807117112543783948,98495,5420,127630522.00,22005,22.34,29.45,16.00
27-September-2012,1283.00,1299.00,1261.10,1269.30,1281.165637585880123193,135072,5577,173049605.00,47837,35.42,37.90,-13.70
26-September-2012,1302.00,1305.00,1283.25,1286.35,1290.972711643118447756,77359,3771,99868358.00,18834,24.35,21.75,-15.65
25-September-2012,1290.00,1309.50,1283.00,1294.65,1298.151097732552432680,122252,5804,158701568.00,29708,24.30,26.50,4.65
24-September-2012,1306.00,1314.00,1277.50,1288.70,1287.063833031043818836,190215,8490,244818847.00,81253,42.72,36.50,-17.30
21-September-2012,1321.80,1332.90,1299.00,1303.30,1315.025560949384102085,126482,5755,166327063.00,52218,41.28,33.90,-18.50
20-September-2012,1299.00,1331.35,1290.10,1321.50,1321.804173733500479315,135610,6911,179249864.00,34498,25.44,41.25,22.50
18-September-2012,1341.00,1344.00,1296.10,1300.40,1315.057761193392621561,234223,11598,308016774.00,88222,37.67,47.90,-40.60
17-September-2012,1416.00,1420.65,1336.45,1340.90,1359.904244149097842004,289528,8560,393730356.00,174636,60.32,84.20,-75.10
14-September-2012,1425.00,1438.00,1402.20,1411.95,1413.111614586506982489,180523,7216,255099148.00,110593,61.26,35.80,-13.05
13-September-2012,1410.00,1424.50,1410.00,1415.40,1416.240298641489102407,77953,3348,110400180.00,23328,29.93,14.50,5.40
12-September-2012,1390.00,1420.00,1390.00,1412.40,1411.293538266396967323,208133,7411,293736758.00,110132,52.91,30.00,22.40
11-September-2012,1356.80,1395.00,1356.80,1391.55,1384.476156268994861026,54291,3169,75164595.00,9921,18.27,38.20,34.75
10-September-2012,1387.00,1387.00,1350.00,1372.25,1374.131495628431173207,34427,1987,47307225.00,7358,21.37,37.00,-14.75
8-September-2012,1385.50,1387.20,1379.75,1383.10,1382.849882352941176470,8500,485,11754224.00,4294,50.52,7.45,-2.40
7-September-2012,1387.00,1395.00,1379.75,1385.90,1388.420301410475249303,89048,5542,123636051.00,31072,34.89,15.25,-1.10
6-September-2012,1361.15,1380.00,1355.00,1376.25,1371.713990247033546995,112171,5133,153866530.00,30296,27.01,25.00,15.10
5-September-2012,1337.00,1368.00,1330.30,1361.15,1350.954647500857472482,128284,4784,173305866.00,30197,23.54,37.70,24.15
4-September-2012,1334.50,1347.00,1323.25,1342.20,1337.171686514967107797,64909,3139,86794477.00,19252,29.66,23.75,7.70
3-September-2012,1347.30,1355.00,1333.00,1338.50,1343.860883341540174270,46709,2928,62770398.00,11237,24.06,22.00,-8.80
31-August-2012,1355.05,1358.85,1336.35,1347.30,1347.300068343540195382,74623,3640,100539573.00,17043,22.84,22.50,-7.75
30-August-2012,1335.05,1378.50,1323.45,1365.05,1343.391038875950426418,181629,4419,243998771.00,22488,12.38,55.05,30.00
29-August-2012,1350.00,1357.55,1335.65,1342.55,1346.770816502045815850,115113,4691,155030829.00,55309,48.05,21.90,-7.45
28-August-2012,1324.75,1351.95,1320.05,1348.70,1341.286594771877649151,143914,6090,193029919.00,52288,36.33,31.90,23.95
27-August-2012,1315.00,1329.95,1314.00,1319.15,1319.726938579454086001,47883,2277,63192485.00,15274,31.90,15.95,4.15
24-August-2012,1320.25,1328.50,1313.00,1323.00,1321.727523171386547755,128499,4098,169840665.00,68321,53.17,15.50,2.75
23-August-2012,1293.00,1325.00,1292.50,1321.15,1316.554414371133083600,154031,6244,202790193.00,77304,50.19,32.50,28.15
22-August-2012,1295.55,1310.00,1283.00,1292.05,1300.347087472211156658,77819,3583,101191710.00,22966,29.51,27.00,-3.50
21-August-2012,1277.00,1305.00,1277.00,1298.40,1296.320861507336781450,166081,5405,215294265.00,90918,54.74,28.00,21.40
17-August-2012,1266.00,1284.35,1264.85,1277.45,1277.130293836498898632,72183,3200,92187096.00,25048,34.70,19.50,11.45
16-August-2012,1265.25,1271.00,1252.10,1262.80,1261.174161293071613214,35203,2215,44397114.00,10348,29.40,18.90,-2.45
14-August-2012,1275.00,1275.00,1260.20,1268.65,1267.838227951522854160,44062,1688,55863488.00,16821,38.18,14.80,-6.35
13-August-2012,1280.00,1280.00,1258.10,1266.00,1267.265832077585873807,51762,2440,65596214.00,19788,38.23,21.90,-14.00
10-August-2012,1257.50,1282.90,1257.50,1277.80,1272.526373379388662818,169072,4384,215148579.00,125863,74.44,25.40,20.30
9-August-2012,1249.00,1268.00,1247.00,1258.55,1260.048336277271208287,41894,2488,52788465.00,15192,36.26,21.00,9.55
8-August-2012,1270.00,1270.00,1246.60,1250.50,1253.937531453432685595,61599,2475,77241298.00,15181,24.64,23.40,-19.50
7-August-2012,1238.00,1270.00,1230.00,1264.60,1249.307048136785617923,200138,5145,250033814.00,140427,70.17,40.00,26.60
6-August-2012,1243.50,1243.50,1225.95,1229.40,1232.370490333883354723,49089,2639,60495835.00,9821,20.01,17.55,-14.10
3-August-2012,1230.55,1240.00,1218.10,1237.90,1230.602088099008739515,34098,2187,41961070.00,8055,23.62,21.90,7.35
2-August-2012,1229.95,1237.00,1225.95,1232.60,1231.716618127261495013,22662,1353,27913162.00,4031,17.79,11.05,2.65
1-August-2012,1240.00,1243.80,1224.00,1227.60,1231.378939473998193253,58669,3059,72243771.00,12909,22.00,19.80,-12.40
31-July-2012,1231.70,1249.30,1226.00,1240.65,1239.926551446532262208,58381,3384,72388152.00,12864,22.03,23.30,8.95
30-July-2012,1230.55,1242.80,1214.60,1231.70,1228.210591815863080202,81157,4401,99677887.00,17742,21.86,28.20,1.15
27-July-2012,1210.00,1232.00,1203.50,1225.75,1213.886155678128896727,2225425,4744,2701412598.00,2146782,96.47,28.50,15.75
26-July-2012,1210.55,1220.00,1194.35,1202.65,1210.981987045105831298,626327,3704,758470715.00,576817,92.10,25.65,-7.90
